,nation,varieties1,varieties2,varieties3,varieties4,varieties5,varieties7,varieties7,varieties8,varieties9,varieties10,varieties11,abv,degree,sweet,acidity,body,tannin
3656,11,300,29,76,316,316,316,316,316,316,316,316,17.0,16.5,2,3,5,3
3657,6,75,308,178,316,316,316,316,316,316,316,316,12.0,14.7,1,3,4,4
3658,17,212,308,178,316,316,316,316,316,316,316,316,13.0,12.5,1,4,2,1
3659,17,211,316,316,316,316,316,316,316,316,316,316,11.0,12.0,2,4,3,1
3660,17,178,308,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,3
3661,1,90,75,308,316,316,316,316,316,316,316,316,15.0,14.5,1,3,2,2
3662,17,126,316,316,316,316,316,316,316,316,316,316,11.0,13.0,2,3,3,1
3663,17,203,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
3664,17,1,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,5,3,2
3665,17,178,203,316,316,316,316,316,316,316,316,316,13.0,13.5,1,4,5,5
3666,17,203,75,178,316,316,316,316,316,316,316,316,11.0,12.0,1,3,3,1
3667,17,211,69,316,316,316,316,316,316,316,316,316,10.0,12.0,1,4,3,1
3668,17,259,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,3,1
3669,17,75,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,4
3670,17,75,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,5,3
3671,17,75,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,4
3672,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,4,3,3
3673,1,211,67,316,316,316,316,316,316,316,316,316,12.0,13.5,2,4,2,1
3674,1,303,316,316,316,316,316,316,316,316,316,316,8.0,10.0,4,2,3,1
3675,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,2,5,4,1
3676,6,178,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,2
3677,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,3
3678,6,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,2,1
3679,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3680,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,3
3681,6,211,316,316,316,316,316,316,316,316,316,316,13.0,13.5,1,4,2,1
3682,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,3
3683,6,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,3
3684,24,236,316,316,316,316,316,316,316,316,316,316,17.0,15.0,1,4,5,4
3685,10,211,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,5,2,1
3686,6,308,316,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,3,3
3687,6,308,316,316,316,316,316,316,316,316,316,316,15.0,14.0,1,3,4,4
3688,1,79,178,75,316,316,316,316,316,316,316,316,16.0,13.5,2,3,3,3
3689,17,306,110,271,178,75,316,316,316,316,316,316,18.0,13.0,1,3,3,3
3690,6,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
3691,1,79,71,316,316,316,316,316,316,316,316,316,18.0,14.5,1,3,4,4
3692,6,178,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,2,3
3693,24,236,316,316,316,316,316,316,316,316,316,316,17.0,14.8,1,4,5,4
3694,17,90,316,316,316,316,316,316,316,316,316,316,15.0,12.5,1,4,3,3
3695,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3696,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,3,3
3697,17,306,75,316,316,316,316,316,316,316,316,316,18.0,13.0,1,3,4,4
3698,17,306,75,294,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
3699,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3700,12,194,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,3,3
3701,12,253,46,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,3,3
3702,12,253,46,110,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3703,17,67,316,316,316,316,316,316,316,316,316,316,14.0,13.0,1,5,3,1
3704,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,4,3,3
3705,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,4,3,3
3706,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,5,3,3
3707,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,4,3,3
3708,6,75,308,298,316,316,316,316,316,316,316,316,16.0,14.0,1,3,5,4
3709,6,308,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,5,4
3710,6,308,316,316,316,316,316,316,316,316,316,316,16.0,14.5,2,4,4,4
3711,6,308,316,316,316,316,316,316,316,316,316,316,16.0,14.0,1,3,4,3
3712,1,308,321,316,316,316,316,316,316,316,316,316,16.0,13.35,1,3,5,3
3713,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.7,1,4,3,1
3714,11,125,67,316,316,316,316,316,316,316,316,316,8.5,12.5,1,3,2,1
3715,11,88,178,308,316,316,316,316,316,316,316,316,17.0,13.5,1,4,2,2
3716,11,88,178,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
3717,17,110,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3718,17,306,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3719,17,1,316,316,316,316,316,316,316,316,316,316,15.0,12.5,1,4,2,1
3720,11,283,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,1,1
3721,16,275,316,316,316,316,316,316,316,316,316,316,10.0,11.0,3,5,1,1
3722,17,211,69,316,316,316,316,316,316,316,316,316,11.0,11.5,1,5,1,1
3723,12,46,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,3,3,3
3724,12,306,75,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3725,12,17,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,2,1
3726,17,288,75,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,2
3727,6,308,298,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3728,6,298,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3729,0,316,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3730,17,61,316,316,316,316,316,316,316,316,316,316,11.0,13.0,2,3,1,1
3731,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
3732,6,298,178,308,75,316,316,316,316,316,316,316,17.0,15.0,1,3,3,4
3733,17,18,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,3,3,3
3734,17,90,316,316,316,316,316,316,316,316,316,316,15.0,12.0,1,5,2,2
3735,17,304,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,5,2,1
3736,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,5,3,2
3737,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,5,3,2
3738,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,4,3,2
3739,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,5,4,3
3740,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,4,2,2
3741,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,5,3,1
3742,17,67,316,316,316,316,316,316,316,316,316,316,12.0,12.5,1,4,4,1
3743,17,67,316,316,316,316,316,316,316,316,316,316,12.0,12.5,1,4,4,1
3744,11,307,29,316,316,316,316,316,316,316,316,316,19.0,14.0,1,3,4,3
3745,11,300,29,316,316,316,316,316,316,316,316,316,15.5,12.5,1,3,3,3
3746,11,283,67,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
3747,17,90,316,316,316,316,316,316,316,316,316,316,15.0,12.5,1,4,2,2
3748,1,308,75,178,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
3749,1,90,88,46,75,316,316,316,316,316,316,316,15.0,13.5,2,4,4,3
3750,1,71,75,88,316,316,316,316,316,316,316,316,17.0,14.0,1,3,3,3
3751,1,67,125,316,316,316,316,316,316,316,316,316,11.0,14.0,2,3,3,1
3752,1,90,185,88,316,316,316,316,316,316,316,316,14.5,14.0,2,5,3,3
3753,1,79,71,135,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,3
3754,0,308,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,5
3755,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
3756,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
3757,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,3,3
3758,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,1,1
3759,11,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,5,1
3760,6,308,316,316,316,316,316,316,316,316,316,316,18.0,14.5,1,4,5,5
3761,17,308,178,212,316,316,316,316,316,316,316,316,17.0,12.5,1,3,3,4
3762,17,273,242,179,37,211,316,316,316,316,316,316,8.5,13.0,2,2,3,1
3763,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
3764,17,308,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
3765,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.5,2,3,3,2
3766,17,90,316,316,316,316,316,316,316,316,316,316,15.5,11.5,2,5,4,2
3767,17,67,302,316,316,316,316,316,316,316,316,316,11.0,12.5,2,4,4,1
3768,17,67,316,316,316,316,316,316,316,316,316,316,14.0,12.5,1,4,4,1
3769,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,4,4,3
3770,17,90,316,316,316,316,316,316,316,316,316,316,15.5,13.0,1,5,4,3
3771,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.5,1,3,3,1
3772,1,308,178,187,316,316,316,316,316,316,316,316,17.0,14.5,1,4,3,3
3773,6,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,4,1
3774,17,203,316,316,316,316,316,316,316,316,316,316,18.0,17.0,1,3,5,5
3775,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,5,3,1
3776,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,5,3,2
3777,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,5,3,2
3778,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,5,4,3
3779,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,4,3,2
3780,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,3,3
3781,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,4,3
3782,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
3783,17,259,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,3,4,1
3784,17,276,182,316,316,316,316,316,316,316,316,316,12.0,13.5,1,3,3,1
3785,17,259,316,316,316,316,316,316,316,316,316,316,12.0,13.5,1,3,4,1
3786,17,259,316,316,316,316,316,316,316,316,316,316,13.0,14.0,1,3,4,1
3787,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,5,5
3788,17,203,316,316,316,316,316,316,316,316,316,316,16.5,13.0,1,4,5,5
3789,17,211,316,316,316,316,316,316,316,316,316,316,12.0,13.0,1,3,3,1
3790,17,211,316,316,316,316,316,316,316,316,316,316,12.0,14.0,1,3,3,1
3791,17,211,316,316,316,316,316,316,316,316,316,316,12.0,12.5,1,4,3,1
3792,17,308,178,236,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,4
3793,11,178,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
3794,12,46,308,75,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3795,12,253,308,252,90,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
3796,12,217,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,3,1
3797,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3798,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3799,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
3800,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3801,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3802,12,46,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3803,17,90,316,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,3,3
3804,17,75,306,316,316,316,316,316,316,316,316,316,17.0,15.5,1,3,4,4
3805,6,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,3,3
3806,6,178,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,3,3
3807,6,211,316,316,316,316,316,316,316,316,316,316,7.5,13.5,1,3,2,1
3808,24,236,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
3809,6,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
3810,6,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3811,6,298,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
3812,1,67,316,316,316,316,316,316,316,316,316,316,7.5,12.0,1,4,3,1
3813,17,178,212,308,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,3
3814,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
3815,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3816,11,88,178,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,3
3817,1,308,178,212,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
3818,25,260,316,316,316,316,316,316,316,316,316,316,9.0,12.0,5,2,4,1
3819,25,260,316,316,316,316,316,316,316,316,316,316,9.0,12.0,1,4,3,1
3820,17,178,308,212,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
3821,6,308,75,298,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,5
3822,17,75,306,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3823,11,88,181,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,2,2
3824,17,90,67,316,316,316,316,316,316,316,316,316,7.0,12.5,1,4,4,1
3825,17,67,316,316,316,316,316,316,316,316,316,316,7.0,12.0,1,5,4,1
3826,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,1,4,2,2
3827,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,4,1
3828,17,302,275,196,61,316,316,316,316,316,316,316,11.0,13.0,3,4,2,1
3829,11,88,178,316,316,316,316,316,316,316,316,316,13.0,13.5,3,3,2,1
3830,6,75,178,298,308,236,316,316,316,316,316,316,18.5,14.5,1,3,4,4
3831,0,303,316,316,316,316,316,316,316,316,316,316,7.0,5.5,4,2,2,1
3832,11,180,316,316,316,316,316,316,316,316,316,316,17.5,14.0,1,3,5,5
3833,1,308,75,316,316,316,316,316,316,316,316,316,17.0,14.8,1,3,5,5
3834,2,308,178,212,316,316,316,316,316,316,316,316,17.0,15.0,1,4,4,4
3835,2,308,178,212,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
3836,11,180,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,3,5
3837,24,308,178,236,212,316,316,316,316,316,316,316,18.0,15.0,1,4,5,4
3838,1,196,316,316,316,316,316,316,316,316,316,316,11.5,14.1,1,4,3,1
3839,1,275,316,316,316,316,316,316,316,316,316,316,11.0,12.0,2,5,3,1
3840,1,90,316,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,3,3
3841,1,308,212,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
3842,1,178,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,3
3843,1,178,308,212,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,3
3844,1,90,316,316,316,316,316,316,316,316,316,316,17.0,13.0,2,5,4,3
3845,1,90,316,316,316,316,316,316,316,316,316,316,16.0,13.6,2,5,3,3
3846,1,90,316,316,316,316,316,316,316,316,316,316,16.0,13.0,2,5,3,3
3847,1,90,316,316,316,316,316,316,316,316,316,316,16.0,14.3,2,5,3,3
3848,6,178,316,316,316,316,316,316,316,316,316,316,15.0,13.5,1,3,4,4
3849,6,308,321,316,316,316,316,316,316,316,316,316,16.0,12.0,1,4,4,3
3850,17,316,316,316,316,316,316,316,316,316,316,316,17.0,12.5,1,4,4,3
3851,17,178,316,316,316,316,316,316,316,316,316,316,14.0,13.5,1,3,3,3
3852,12,46,316,316,316,316,316,316,316,316,316,316,15.0,13.0,1,3,3,3
3853,17,306,75,110,316,316,316,316,316,316,316,316,15.0,14.0,1,4,3,3
3854,6,308,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3855,6,308,75,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3856,6,298,75,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
3857,6,236,308,75,110,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
3858,4,315,265,166,116,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3859,10,211,316,316,316,316,316,316,316,316,316,316,11.0,13.0,1,4,2,1
3860,10,211,316,316,316,316,316,316,316,316,316,316,9.0,12.5,1,4,2,1
3861,17,90,316,316,316,316,316,316,316,316,316,316,13.5,12.5,1,3,2,2
3862,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,4,4
3863,17,211,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,3,1
3864,1,308,316,316,316,316,316,316,316,316,316,316,17.0,14.8,1,2,4,4
3865,1,212,178,308,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
3866,1,308,178,212,316,316,316,316,316,316,316,316,18.0,14.5,2,3,5,4
3867,1,308,178,212,316,316,316,316,316,316,316,316,17.0,14.1,1,3,5,4
3868,24,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3869,24,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
3870,6,298,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3871,1,308,187,212,316,316,316,316,316,316,316,316,16.0,14.6,1,4,5,5
3872,1,178,308,212,316,316,316,316,316,316,316,316,16.0,14.5,1,4,4,4
3873,1,308,88,212,178,187,316,316,316,316,316,316,17.0,14.6,2,4,4,5
3874,1,67,316,316,316,316,316,316,316,316,316,316,12.0,14.4,1,3,4,1
3875,1,67,316,316,316,316,316,316,316,316,316,316,11.5,14.1,1,3,3,1
3876,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,5
3877,17,259,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,4,1
3878,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,5,4
3879,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
3880,17,182,316,316,316,316,316,316,316,316,316,316,9.0,13.5,1,3,3,1
3881,17,178,308,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,3
3882,12,67,208,316,316,316,316,316,316,316,316,316,9.0,12.5,3,3,3,1
3883,11,40,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3884,11,131,316,316,316,316,316,316,316,316,316,316,11.0,13.5,2,4,2,1
3885,11,216,316,316,316,316,316,316,316,316,316,316,11.0,12.5,3,3,2,1
3886,5,67,316,316,316,316,316,316,316,316,316,316,7.0,11.0,5,2,3,1
3887,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,4,4,4
3888,17,90,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,3
3889,17,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,5,3,1
3890,6,211,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,4,2,1
3891,17,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,5,4,1
3892,17,178,212,308,321,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3893,17,195,211,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
3894,16,275,316,316,316,316,316,316,316,316,316,316,11.0,12.0,2,4,3,1
3895,17,178,212,308,236,298,316,316,316,316,316,316,17.0,13.5,1,3,5,4
3896,17,195,212,120,316,316,316,316,316,316,316,316,7.0,12.5,1,3,2,1
3897,10,90,316,316,316,316,316,316,316,316,316,316,14.0,13.5,1,5,3,3
3898,1,308,178,212,236,316,316,316,316,316,316,316,17.0,15.2,1,4,4,4
3899,17,306,110,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3900,17,306,182,259,328,316,316,316,316,316,316,316,11.0,14.5,1,3,3,1
3901,6,90,316,316,316,316,316,316,316,316,316,316,16.0,14.0,1,3,4,3
3902,6,308,212,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,5,4
3903,17,308,178,316,316,316,316,316,316,316,316,316,17.0,13.0,1,4,4,4
3904,17,178,308,316,316,316,316,316,316,316,316,316,15.0,13.5,1,4,5,4
3905,17,308,178,187,316,316,316,316,316,316,316,316,15.0,12.5,1,3,4,4
3906,17,90,67,316,316,316,316,316,316,316,316,316,7.0,12.5,1,4,4,1
3907,17,90,67,316,316,316,316,316,316,316,316,316,7.0,11.5,1,4,4,1
3908,11,88,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,4,4,4
3909,17,90,67,316,316,316,316,316,316,316,316,316,7.0,11.5,1,4,4,1
3910,17,178,308,187,212,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3911,17,67,316,316,316,316,316,316,316,316,316,316,7.0,12.0,1,5,3,1
3912,1,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
3913,1,67,316,316,316,316,316,316,316,316,316,316,11.0,14.5,1,3,4,1
3914,1,178,308,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3915,1,308,178,187,212,316,316,316,316,316,316,316,17.0,14.8,1,3,5,4
3916,0,67,316,316,316,316,316,316,316,316,316,316,11.0,12.5,1,3,3,1
3917,0,308,316,316,316,316,316,316,316,316,316,316,17.0,13.8,1,3,4,3
3918,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3919,0,308,75,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
3920,0,303,316,316,316,316,316,316,316,316,316,316,9.0,8.5,4,2,2,1
3921,0,312,316,316,316,316,316,316,316,316,316,316,9.0,9.5,4,2,2,1
3922,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3923,0,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,4,4
3924,0,306,75,294,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
3925,0,308,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,4
3926,0,75,306,294,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3927,0,75,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,5,5
3928,10,178,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3929,10,90,316,316,316,316,316,316,316,316,316,316,15.5,13.5,1,3,3,2
3930,10,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,4,3,1
3931,10,178,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3932,10,178,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
3933,10,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,4,1
3934,17,306,110,75,271,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3935,11,232,216,316,316,316,316,316,316,316,316,316,9.0,15.0,5,3,5,1
3936,4,166,315,58,316,316,316,316,316,316,316,316,20.0,19.5,5,2,5,3
3937,1,178,308,71,187,316,316,316,316,316,316,316,17.0,13.5,1,3,4,3
3938,17,306,294,104,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3939,11,303,316,316,316,316,316,316,316,316,316,316,8.0,5.5,4,2,2,1
3940,11,269,115,316,316,316,316,316,316,316,316,316,17.0,12.5,1,3,4,3
3941,11,180,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,4,3,4
3942,11,0,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3943,11,0,316,316,316,316,316,316,316,316,316,316,17.0,15.5,1,3,4,4
3944,11,0,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,5,4
3945,11,212,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3946,11,170,204,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,3
3947,11,40,243,88,178,316,316,316,316,316,316,316,17.0,14.0,1,3,3,3
3948,11,67,323,316,316,316,316,316,316,316,316,316,7.0,12.5,1,3,2,1
3949,11,151,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3950,11,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,3,2,3
3951,11,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,3
3952,11,178,308,75,316,316,316,316,316,316,316,316,17.0,14.5,1,4,5,4
3953,11,75,88,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,3
3954,11,67,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
3955,11,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3956,11,308,316,316,316,316,316,316,316,316,316,316,17.0,13.0,1,3,3,4
3957,11,88,316,316,316,316,316,316,316,316,316,316,15.0,12.0,1,4,3,2
3958,11,88,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3959,11,88,316,316,316,316,316,316,316,316,316,316,15.0,14.0,1,4,4,4
3960,11,240,316,316,316,316,316,316,316,316,316,316,18.0,13.5,1,3,4,2
3961,11,88,181,282,316,316,316,316,316,316,316,316,18.5,13.5,1,3,4,4
3962,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,3,3
3963,17,178,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
3964,16,275,316,316,316,316,316,316,316,316,316,316,8.0,10.0,1,5,2,1
3965,17,75,316,316,316,316,316,316,316,316,316,316,17.0,13.5,1,3,4,4
3966,11,88,308,75,316,316,316,316,316,316,316,316,17.0,13.0,1,4,5,5
3967,11,206,316,316,316,316,316,316,316,316,316,316,7.0,11.0,1,4,3,1
3968,2,308,316,316,316,316,316,316,316,316,316,316,17.5,14.5,1,4,3,4
3969,11,103,211,316,316,316,316,316,316,316,316,316,9.0,15.0,1,4,4,1
3970,11,125,316,316,316,316,316,316,316,316,316,316,9.0,13.0,1,3,3,1
3971,11,320,293,178,308,298,316,316,316,316,316,316,17.0,14.0,2,4,4,4
3972,17,90,316,316,316,316,316,316,316,316,316,316,16.0,13.5,1,4,3,2
3973,11,293,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,4,4
3974,11,308,178,293,316,316,316,316,316,316,316,316,17.0,15.0,1,3,5,4
3975,11,320,316,316,316,316,316,316,316,316,316,316,18.0,17.0,1,4,5,5
3976,11,185,316,316,316,316,316,316,316,316,316,316,17.0,14.5,1,3,4,4
3977,11,18,316,316,316,316,316,316,316,316,316,316,17.0,14.0,1,3,3,3
3978,11,211,316,316,316,316,316,316,316,316,316,316,11.0,13.5,1,3,3,1
